hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.076
8,0.602
9,1.54
10,2.418
11,3.118
12,3.575
13,3.805
14,3.823
15,3.613
16,3.178
17,2.503
18,1.612
19,0.676
20,0.123
21,0.0
22,0.0
23,0.0
