hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.47
10,1.362
11,2.171
12,2.636
13,2.895
14,3.064
15,2.929
16,2.403
17,1.636
18,0.663
19,0.014
20,0.0
21,0.0
22,0.0
23,0.0
