hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.057
8,0.726
9,1.848
10,2.774
11,3.236
12,3.424
13,3.401
14,3.173
15,2.72
16,2.004
17,1.067
18,0.188
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
