hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.001
7,0.178
8,0.546
9,1.094
10,1.856
11,2.654
12,3.339
13,3.664
14,3.721
15,3.546
16,3.157
17,2.535
18,1.752
19,0.897
20,0.211
21,0.025
22,0.0
23,0.0
