hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.194
9,1.146
10,2.159
11,2.791
12,3.11
13,3.104
14,2.881
15,2.376
16,1.572
17,0.491
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
