hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.134
10,0.353
11,0.353
12,0.408
13,0.593
14,0.78
15,0.57
16,0.171
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
