hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.003
7,0.181
8,0.649
9,1.448
10,2.178
11,2.816
12,3.276
13,3.513
14,3.488
15,3.253
16,2.812
17,2.062
18,0.712
19,0.3
20,0.115
21,0.014
22,0.0
23,0.0
