hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.088
9,0.493
10,1.176
11,1.918
12,2.074
13,2.023
14,1.72
15,1.094
16,0.551
17,0.33
18,0.038
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
