hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.147
8,0.588
9,1.444
10,2.239
11,2.853
12,3.251
13,3.408
14,3.377
15,3.127
16,2.661
17,2.022
18,1.297
19,0.674
20,0.19
21,0.0
22,0.0
23,0.0
