hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.046
9,0.491
10,1.03
11,1.254
12,0.777
13,0.636
14,0.999
15,1.022
16,0.871
17,0.28
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
