hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.057
9,0.849
10,1.875
11,2.659
12,3.186
13,3.444
14,3.433
15,3.177
16,2.644
17,1.859
18,0.698
19,0.074
20,0.0
21,0.0
22,0.0
23,0.0
