hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.124
9,0.377
10,0.709
11,1.077
12,1.392
13,1.696
14,1.728
15,1.272
16,0.959
17,0.631
18,0.096
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
