hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.005
7,0.182
8,0.555
9,1.099
10,1.82
11,2.632
12,3.137
13,3.388
14,3.421
15,3.376
16,3.08
17,2.47
18,1.655
19,0.874
20,0.25
21,0.035
22,0.0
23,0.0
