hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.086
9,0.282
10,1.241
11,2.547
12,2.872
13,3.221
14,3.041
15,1.551
16,0.704
17,0.523
18,0.311
19,0.064
20,0.0
21,0.0
22,0.0
23,0.0
