hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.022
8,0.129
9,0.3
10,0.455
11,0.648
12,0.849
13,1.316
14,1.474
15,1.799
16,1.559
17,1.069
18,0.608
19,0.272
20,0.045
21,0.0
22,0.0
23,0.0
