hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.001
7,0.17
8,0.632
9,1.459
10,2.254
11,2.865
12,3.323
13,3.563
14,3.594
15,3.404
16,3.012
17,2.425
18,1.674
19,0.85
20,0.198
21,0.016
22,0.0
23,0.0
