hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.148
8,0.505
9,1.048
10,1.8
11,2.345
12,2.61
13,2.623
14,2.794
15,2.712
16,1.987
17,1.042
18,0.561
19,0.604
20,0.227
21,0.002
22,0.0
23,0.0
