hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.129
9,0.348
10,0.811
11,1.73
12,2.294
13,2.589
14,1.58
15,0.755
16,0.336
17,0.124
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
