hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.015
7,0.209
8,0.689
9,1.477
10,2.313
11,2.972
12,3.405
13,3.637
14,3.651
15,3.46
16,3.068
17,2.484
18,1.731
19,0.889
20,0.211
21,0.042
22,0.0
23,0.0
