hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.287
9,1.148
10,2.049
11,2.741
12,3.232
13,3.472
14,3.447
15,3.213
16,2.672
17,1.798
18,0.982
19,0.284
20,0.0
21,0.0
22,0.0
23,0.0
