hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.438
10,1.838
11,2.7
12,3.085
13,3.105
14,2.768
15,1.873
16,0.653
17,0.021
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
