hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.109
8,0.432
9,0.86
10,1.372
11,2.326
12,3.03
13,3.377
14,3.448
15,3.245
16,2.881
17,2.223
18,1.521
19,0.596
20,0.141
21,0.0
22,0.0
23,0.0
