hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.08
9,0.31
10,0.603
11,0.908
12,1.016
13,1.063
14,0.924
15,0.803
16,0.52
17,0.176
18,0.002
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
