hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.114
8,0.661
9,1.561
10,2.389
11,3.03
12,3.45
13,3.662
14,3.669
15,3.471
16,3.062
17,2.42
18,1.602
19,0.719
20,0.175
21,0.0
22,0.0
23,0.0
