hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.15
9,0.909
10,1.859
11,2.622
12,3.069
13,3.272
14,3.299
15,3.081
16,2.629
17,1.873
18,1.003
19,0.217
20,0.0
21,0.0
22,0.0
23,0.0
