hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.013
7,0.197
8,0.706
9,1.38
10,2.027
11,2.74
12,3.231
13,3.59
14,3.683
15,3.51
16,3.122
17,2.475
18,1.714
19,0.878
20,0.216
21,0.037
22,0.0
23,0.0
