hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.077
8,0.295
9,0.537
10,0.764
11,1.075
12,1.34
13,1.539
14,1.615
15,1.764
16,1.957
17,1.883
18,1.402
19,0.756
20,0.22
21,0.0
22,0.0
23,0.0
