hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.182
8,0.6
9,1.244
10,1.987
11,2.762
12,3.248
13,3.458
14,3.48
15,3.292
16,2.907
17,2.315
18,1.592
19,0.797
20,0.227
21,0.01
22,0.0
23,0.0
