hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.006
7,0.189
8,0.719
9,1.493
10,2.289
11,2.927
12,3.311
13,3.259
14,3.393
15,3.211
16,2.595
17,1.862
18,1.31
19,0.73
20,0.257
21,0.021
22,0.0
23,0.0
