hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.039
8,0.439
9,1.182
10,1.953
11,2.687
12,3.184
13,3.448
14,3.474
15,3.271
16,2.841
17,2.132
18,1.33
19,0.561
20,0.078
21,0.0
22,0.0
23,0.0
