hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.295
9,1.291
10,2.26
11,2.99
12,3.476
13,3.712
14,3.71
15,3.477
16,3.01
17,2.295
18,1.375
19,0.398
20,0.0
21,0.0
22,0.0
23,0.0
