hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.018
8,0.397
9,1.296
10,2.264
11,3.083
12,3.692
13,3.962
14,3.973
15,3.751
16,3.296
17,2.597
18,1.683
19,0.674
20,0.047
21,0.0
22,0.0
23,0.0
