hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.242
9,1.212
10,2.126
11,2.712
12,3.005
13,3.025
14,2.79
15,2.281
16,1.425
17,0.467
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
