hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.007
8,0.366
9,1.196
10,2.104
11,2.839
12,3.324
13,3.6
14,3.663
15,3.457
16,2.979
17,2.236
18,1.363
19,0.526
20,0.033
21,0.0
22,0.0
23,0.0
