hour,production
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.062
10,0.351
11,0.751
12,0.613
13,0.345
14,0.361
15,0.477
16,0.137
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
