hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.201
9,0.53
10,1.146
11,1.696
12,1.816
13,1.198
14,0.867
15,0.809
16,0.644
17,0.405
18,0.205
19,0.058
20,0.0
21,0.0
22,0.0
23,0.0
