hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.024
9,0.177
10,0.38
11,0.711
12,0.625
13,0.33
14,0.406
15,0.156
16,0.103
17,0.002
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
