hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.009
8,0.147
9,0.495
10,1.085
11,1.681
12,2.699
13,3.112
14,3.327
15,3.238
16,2.762
17,2.19
18,1.359
19,0.577
20,0.083
21,0.0
22,0.0
23,0.0
