hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.011
8,0.097
9,0.448
10,0.753
11,0.939
12,1.474
13,1.521
14,1.314
15,0.848
16,0.405
17,0.096
18,0.006
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
