hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.328
9,1.139
10,2.0
11,2.509
12,2.911
13,2.891
14,2.454
15,2.482
16,2.319
17,1.627
18,0.835
19,0.227
20,0.002
21,0.0
22,0.0
23,0.0
