hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.014
9,0.182
10,0.428
11,0.761
12,1.041
13,1.208
14,1.128
15,0.785
16,0.288
17,0.031
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
