hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.015
7,0.181
8,0.684
9,1.513
10,2.278
11,2.87
12,3.254
13,3.444
14,3.442
15,3.259
16,2.903
17,2.356
18,1.638
19,0.847
20,0.214
21,0.039
22,0.0
23,0.0
