hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.42
10,1.608
11,2.311
12,2.704
13,2.787
14,2.528
15,1.923
16,0.945
17,0.006
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
