hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.135
8,0.615
9,1.343
10,1.943
11,2.414
12,2.829
13,2.901
14,2.922
15,2.701
16,2.346
17,1.8
18,1.309
19,0.717
20,0.213
21,0.001
22,0.0
23,0.0
