hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.172
8,0.689
9,1.5
10,2.311
11,2.932
12,3.368
13,3.554
14,3.551
15,3.381
16,2.927
17,2.398
18,1.625
19,0.773
20,0.225
21,0.014
22,0.0
23,0.0
