hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.001
7,0.187
8,0.657
9,1.434
10,2.278
11,2.882
12,3.374
13,3.492
14,3.42
15,3.204
16,2.937
17,2.387
18,1.655
19,0.807
20,0.248
21,0.024
22,0.0
23,0.0
