hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.065
8,0.51
9,1.207
10,1.98
11,2.323
12,2.517
13,2.737
14,2.874
15,2.799
16,2.586
17,2.162
18,1.51
19,0.702
20,0.122
21,0.0
22,0.0
23,0.0
