hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.028
9,0.549
10,1.588
11,2.449
12,2.243
13,1.594
14,2.217
15,2.545
16,2.024
17,1.3
18,0.471
19,0.017
20,0.0
21,0.0
22,0.0
23,0.0
