hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.075
10,0.558
11,1.552
12,1.778
13,1.655
14,1.373
15,0.714
16,0.228
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
