hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.341
10,0.904
11,1.006
12,0.888
13,1.036
14,1.153
15,0.76
16,0.241
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
