hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.21
10,0.613
11,1.081
12,1.364
13,1.276
14,1.076
15,0.762
16,0.355
17,0.016
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
