hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.044
9,0.493
10,0.792
11,1.093
12,1.969
13,2.666
14,3.111
15,3.026
16,2.761
17,1.956
18,1.105
19,0.473
20,0.009
21,0.0
22,0.0
23,0.0
