hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.175
9,0.738
10,1.641
11,2.505
12,2.852
13,2.866
14,3.071
15,3.17
16,2.881
17,2.202
18,1.396
19,0.504
20,0.016
21,0.0
22,0.0
23,0.0
