hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.012
7,0.22
8,0.68
9,1.496
10,2.278
11,2.922
12,3.411
13,3.61
14,3.585
15,3.418
16,3.031
17,2.377
18,1.521
19,0.695
20,0.223
21,0.015
22,0.0
23,0.0
