hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.137
8,0.426
9,0.957
10,1.629
11,2.089
12,2.118
13,2.035
14,2.094
15,2.488
16,2.533
17,2.147
18,1.402
19,0.705
20,0.202
21,0.008
22,0.0
23,0.0
