hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.04
8,0.489
9,1.333
10,2.251
11,3.027
12,3.526
13,3.826
14,3.876
15,3.693
16,3.253
17,2.438
18,1.356
19,0.545
20,0.089
21,0.0
22,0.0
23,0.0
