hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.106
9,0.274
10,0.342
11,0.404
12,0.689
13,1.469
14,1.597
15,1.101
16,0.483
17,0.123
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
