hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.015
7,0.208
8,0.681
9,1.49
10,2.263
11,2.877
12,3.284
13,3.475
14,3.458
15,3.179
16,2.787
17,2.164
18,1.515
19,0.819
20,0.246
21,0.041
22,0.0
23,0.0
