hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.106
8,0.561
9,1.433
10,2.247
11,2.888
12,3.319
13,3.542
14,3.557
15,3.37
16,2.978
17,2.381
18,1.605
19,0.761
20,0.147
21,0.0
22,0.0
23,0.0
