hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.033
8,0.483
9,1.397
10,2.286
11,3.002
12,3.468
13,3.651
14,3.682
15,3.505
16,3.083
17,2.433
18,1.594
19,0.669
20,0.069
21,0.0
22,0.0
23,0.0
