hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.264
10,0.737
11,1.637
12,2.845
13,3.111
14,3.027
15,2.745
16,2.412
17,1.479
18,0.565
19,0.018
20,0.0
21,0.0
22,0.0
23,0.0
