hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.141
10,0.294
11,0.313
12,0.436
13,0.507
14,0.507
15,0.483
16,0.56
17,0.504
18,0.259
19,0.042
20,0.0
21,0.0
22,0.0
23,0.0
