hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.182
8,0.551
9,1.168
10,1.717
11,2.239
12,2.708
13,3.016
14,3.389
15,3.151
16,2.651
17,2.26
18,1.403
19,0.601
20,0.249
21,0.024
22,0.0
23,0.0
