hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.013
7,0.231
8,0.676
9,1.359
10,2.065
11,2.701
12,3.159
13,3.371
14,3.354
15,3.072
16,2.575
17,1.954
18,1.322
19,0.755
20,0.278
21,0.033
22,0.0
23,0.0
